ID,tobacco_type,response
408,e-cigarette,1
408,heated tobacco,2
408,hookah,2
408,smokeless tobacco,2
409,cigar,2
409,cigarette,1
409,e-cigarette,1
409,heated tobacco,2
409,hookah,2
409,smokeless tobacco,2
410,cigar,2
410,cigarette,2
410,e-cigarette,2
410,heated tobacco,3
410,hookah,2
410,smokeless tobacco,2
412,cigar,2
412,cigarette,2
412,e-cigarette,2
412,heated tobacco,2
412,hookah,2
412,smokeless tobacco,2
413,cigar,2
413,cigarette,2
413,e-cigarette,2
413,heated tobacco,2
413,hookah,2
413,smokeless tobacco,2
414,cigar,2
414,cigarette,2
414,e-cigarette,2
414,heated tobacco,2
414,hookah,2
414,smokeless tobacco,2
416,cigar,2
416,cigarette,2
416,e-cigarette,1
416,heated tobacco,2
416,hookah,2
416,smokeless tobacco,2
417,cigar,1
417,cigarette,1
417,e-cigarette,1
417,heated tobacco,2
417,hookah,2
417,smokeless tobacco,2
420,cigar,2
420,cigarette,2
420,e-cigarette,2
420,heated tobacco,2
420,hookah,2
420,smokeless tobacco,2
421,cigar,2
421,cigarette,2
421,e-cigarette,2
421,heated tobacco,2
421,hookah,2
421,smokeless tobacco,2
422,cigar,1
422,cigarette,1
422,e-cigarette,1
422,heated tobacco,2
422,hookah,2
422,smokeless tobacco,2
424,cigar,1
424,cigarette,1
424,e-cigarette,1
424,heated tobacco,1
424,hookah,1
424,smokeless tobacco,2
425,cigar,2
425,cigarette,2
425,e-cigarette,2
425,heated tobacco,2
425,hookah,2
425,smokeless tobacco,2
428,cigar,2
428,cigarette,2
428,e-cigarette,1
428,heated tobacco,2
428,hookah,2
428,smokeless tobacco,2
429,cigar,2
429,cigarette,2
429,e-cigarette,1
429,heated tobacco,2
429,hookah,2
429,smokeless tobacco,2
430,cigar,2
430,cigarette,2
430,e-cigarette,2
430,heated tobacco,2
430,hookah,2
430,smokeless tobacco,2
432,cigar,2
432,cigarette,1
432,e-cigarette,1
432,heated tobacco,2
432,hookah,2
432,smokeless tobacco,2
433,cigar,2
433,cigarette,2
433,e-cigarette,1
433,heated tobacco,2
433,hookah,2
433,smokeless tobacco,2
435,cigar,2
435,cigarette,2
435,e-cigarette,2
435,heated tobacco,2
435,hookah,2
435,smokeless tobacco,2
436,cigar,2
436,cigarette,2
436,e-cigarette,2
436,heated tobacco,2
436,hookah,2
436,smokeless tobacco,2
437,cigar,2
437,cigarette,2
437,e-cigarette,1
437,heated tobacco,2
437,hookah,2
437,smokeless tobacco,2
439,cigar,2
439,cigarette,2
439,e-cigarette,1
439,heated tobacco,2
439,hookah,2
439,smokeless tobacco,2
440,cigar,2
440,cigarette,1
440,e-cigarette,2
440,heated tobacco,2
440,hookah,2
440,smokeless tobacco,1
441,cigar,2
441,cigarette,2
441,e-cigarette,2
441,heated tobacco,2
441,hookah,2
441,smokeless tobacco,2
443,cigar,1
443,cigarette,2
443,e-cigarette,1
443,heated tobacco,2
443,hookah,2
443,smokeless tobacco,2
444,cigar,2
444,cigarette,2
444,e-cigarette,1
444,heated tobacco,2
444,hookah,2
444,smokeless tobacco,2
445,cigar,1
445,cigarette,2
445,e-cigarette,1
445,heated tobacco,2
445,hookah,2
445,smokeless tobacco,2
447,cigar,2
447,cigarette,2
447,e-cigarette,2
447,heated tobacco,2
447,hookah,2
447,smokeless tobacco,2
448,cigar,2
448,cigarette,2
448,e-cigarette,2
448,heated tobacco,2
448,hookah,2
448,smokeless tobacco,2
449,cigar,1
449,cigarette,1
449,e-cigarette,1
449,heated tobacco,2
449,hookah,2
449,smokeless tobacco,2
451,cigar,2
451,cigarette,2
451,e-cigarette,2
451,heated tobacco,2
451,hookah,2
451,smokeless tobacco,2
452,cigar,2
452,cigarette,2
452,e-cigarette,1
452,heated tobacco,2
452,hookah,2
452,smokeless tobacco,2
453,cigar,2
453,cigarette,1
453,e-cigarette,1
453,heated tobacco,2
453,hookah,2
453,smokeless tobacco,2
455,cigar,2
455,cigarette,2
455,e-cigarette,1
455,heated tobacco,2
455,hookah,2
455,smokeless tobacco,2
456,cigar,2
456,cigarette,2
456,e-cigarette,1
456,heated tobacco,2
456,hookah,2
456,smokeless tobacco,2
457,cigar,2
457,cigarette,2
457,e-cigarette,2
457,heated tobacco,2
457,hookah,2
457,smokeless tobacco,2
459,cigar,2
459,cigarette,2
459,e-cigarette,2
459,heated tobacco,2
459,hookah,2
459,smokeless tobacco,2
460,cigar,2
460,cigarette,2
460,e-cigarette,2
460,heated tobacco,2
460,hookah,2
460,smokeless tobacco,2
463,cigar,1
463,cigarette,1
463,e-cigarette,1
463,heated tobacco,3
463,hookah,2
463,smokeless tobacco,2
464,cigar,2
464,cigarette,2
464,e-cigarette,2
464,heated tobacco,2
464,hookah,2
464,smokeless tobacco,2
465,cigar,1
465,cigarette,1
465,e-cigarette,1
465,heated tobacco,2
465,hookah,2
465,smokeless tobacco,2
468,cigar,2
468,cigarette,2
468,e-cigarette,2
468,heated tobacco,2
468,hookah,2
468,smokeless tobacco,2
469,cigar,1
469,cigarette,2
469,e-cigarette,1
469,heated tobacco,2
469,hookah,1
469,smokeless tobacco,2
471,cigar,2
471,cigarette,2
471,e-cigarette,1
471,heated tobacco,2
471,hookah,1
471,smokeless tobacco,2
472,cigar,2
472,cigarette,2
472,e-cigarette,1
472,heated tobacco,2
472,hookah,2
472,smokeless tobacco,2
475,cigar,2
475,cigarette,2
475,e-cigarette,1
475,heated tobacco,3
475,hookah,2
475,smokeless tobacco,1
476,cigar,2
476,cigarette,1
476,e-cigarette,2
476,heated tobacco,2
476,hookah,2
476,smokeless tobacco,2
477,cigar,1
477,cigarette,1
477,e-cigarette,1
477,heated tobacco,2
477,hookah,2
477,smokeless tobacco,1
479,cigar,2
479,cigarette,2
479,e-cigarette,1
479,heated tobacco,2
479,hookah,2
479,smokeless tobacco,2
480,cigar,1
480,cigarette,2
480,e-cigarette,1
480,heated tobacco,2
480,hookah,2
480,smokeless tobacco,2
483,cigar,2
483,cigarette,2
483,e-cigarette,2
483,heated tobacco,2
483,hookah,2
483,smokeless tobacco,2
484,cigar,2
484,cigarette,2
484,e-cigarette,2
484,heated tobacco,2
484,hookah,2
484,smokeless tobacco,2
485,cigar,2
485,cigarette,2
485,e-cigarette,2
485,heated tobacco,2
485,hookah,2
485,smokeless tobacco,2
487,cigar,2
487,cigarette,2
487,e-cigarette,2
487,heated tobacco,2
487,hookah,2
487,smokeless tobacco,2
488,cigar,2
488,cigarette,2
488,e-cigarette,1
488,heated tobacco,2
488,hookah,2
488,smokeless tobacco,2
489,cigar,2
489,cigarette,2
489,e-cigarette,1
489,heated tobacco,2
489,hookah,2
489,smokeless tobacco,2
491,cigar,2
491,cigarette,2
491,e-cigarette,1
491,heated tobacco,3
491,hookah,2
491,smokeless tobacco,1
492,cigar,2
492,cigarette,2
492,e-cigarette,1
492,heated tobacco,2
492,hookah,2
492,smokeless tobacco,2
495,cigar,2
495,cigarette,2
495,e-cigarette,2
495,heated tobacco,2
495,hookah,2
495,smokeless tobacco,2
496,cigar,1
496,cigarette,2
496,e-cigarette,1
496,heated tobacco,2
496,hookah,2
496,smokeless tobacco,2
497,cigar,2
497,cigarette,2
497,e-cigarette,1
497,heated tobacco,2
497,hookah,2
497,smokeless tobacco,1
499,cigar,2
499,cigarette,1
499,e-cigarette,1
499,heated tobacco,2
499,hookah,2
499,smokeless tobacco,1
500,cigar,2
500,cigarette,2
500,e-cigarette,2
500,heated tobacco,2
500,hookah,2
500,smokeless tobacco,2
501,cigar,2
501,cigarette,1
501,e-cigarette,1
501,heated tobacco,1
501,hookah,2
501,smokeless tobacco,2
502,cigar,2
502,cigarette,2
502,e-cigarette,1
502,heated tobacco,2
502,hookah,2
502,smokeless tobacco,1
504,cigar,2
504,cigarette,2
504,e-cigarette,2
504,heated tobacco,2
504,hookah,2
504,smokeless tobacco,2
505,cigar,1
505,cigarette,1
505,e-cigarette,1
505,heated tobacco,2
505,hookah,1
505,smokeless tobacco,2
506,cigar,2
506,cigarette,2
506,e-cigarette,1
506,heated tobacco,2
506,hookah,2
506,smokeless tobacco,2
507,cigar,1
507,cigarette,2
507,e-cigarette,1
507,heated tobacco,3
507,hookah,2
507,smokeless tobacco,2
508,cigar,2
508,cigarette,2
508,e-cigarette,2
508,heated tobacco,2
508,hookah,2
508,smokeless tobacco,2
510,cigar,2
510,cigarette,1
510,e-cigarette,1
510,heated tobacco,3
510,hookah,2
510,smokeless tobacco,2
512,cigar,1
512,cigarette,2
512,e-cigarette,1
512,heated tobacco,2
512,hookah,2
512,smokeless tobacco,2
514,cigar,1
514,cigarette,2
514,e-cigarette,1
514,heated tobacco,3
514,hookah,2
514,smokeless tobacco,2
515,cigar,1
515,cigarette,2
515,e-cigarette,1
515,heated tobacco,2
515,hookah,2
515,smokeless tobacco,1
516,cigar,2
516,cigarette,2
516,e-cigarette,2
516,heated tobacco,2
516,hookah,2
516,smokeless tobacco,2
518,cigar,2
518,cigarette,2
518,e-cigarette,1
518,heated tobacco,2
518,hookah,2
518,smokeless tobacco,2
520,cigar,2
520,cigarette,2
520,e-cigarette,2
520,heated tobacco,2
520,hookah,2
520,smokeless tobacco,2
521,cigar,2
521,cigarette,2
521,e-cigarette,2
521,heated tobacco,2
521,hookah,2
521,smokeless tobacco,2
522,cigar,2
522,cigarette,2
522,e-cigarette,1
522,heated tobacco,2
522,hookah,2
522,smokeless tobacco,2
523,cigar,2
523,cigarette,2
523,e-cigarette,1
523,heated tobacco,2
523,hookah,2
523,smokeless tobacco,2
524,cigar,1
524,cigarette,1
524,e-cigarette,1
524,heated tobacco,2
524,hookah,1
524,smokeless tobacco,2
525,cigar,2
525,cigarette,2
525,e-cigarette,2
525,heated tobacco,2
525,hookah,2
525,smokeless tobacco,2
526,cigar,2
526,cigarette,2
526,e-cigarette,1
526,heated tobacco,2
526,hookah,2
526,smokeless tobacco,2
528,cigar,2
528,cigarette,2
528,e-cigarette,2
528,heated tobacco,2
528,hookah,2
528,smokeless tobacco,2
529,cigar,2
529,cigarette,1
529,e-cigarette,2
529,heated tobacco,3
529,hookah,2
529,smokeless tobacco,2
532,cigar,1
532,cigarette,1
532,e-cigarette,1
532,heated tobacco,2
532,hookah,2
532,smokeless tobacco,1
533,cigar,1
533,cigarette,1
533,e-cigarette,1
533,heated tobacco,2
533,hookah,2
533,smokeless tobacco,1
536,cigar,1
536,cigarette,2
536,e-cigarette,1
536,heated tobacco,3
536,hookah,1
536,smokeless tobacco,2
537,cigar,2
537,cigarette,2
537,e-cigarette,2
537,heated tobacco,2
537,hookah,2
537,smokeless tobacco,2
540,cigar,2
540,cigarette,1
540,e-cigarette,1
540,heated tobacco,2
540,hookah,2
540,smokeless tobacco,2
541,cigar,2
541,cigarette,1
541,e-cigarette,1
541,heated tobacco,2
541,hookah,2
541,smokeless tobacco,2
544,cigar,2
544,cigarette,2
544,e-cigarette,1
544,heated tobacco,2
544,hookah,2
544,smokeless tobacco,2
545,cigar,2
545,cigarette,2
545,e-cigarette,2
545,heated tobacco,2
545,hookah,2
545,smokeless tobacco,2
548,cigar,2
548,cigarette,1
548,e-cigarette,2
548,heated tobacco,2
548,hookah,2
548,smokeless tobacco,2
549,cigar,2
549,cigarette,2
549,e-cigarette,2
549,heated tobacco,2
549,hookah,2
549,smokeless tobacco,2
552,cigar,2
552,cigarette,2
552,e-cigarette,1
552,heated tobacco,2
552,hookah,2
552,smokeless tobacco,2
553,cigar,1
553,cigarette,1
553,e-cigarette,1
553,heated tobacco,2
553,hookah,2
553,smokeless tobacco,1
556,cigar,2
556,cigarette,2
556,e-cigarette,2
556,heated tobacco,2
556,hookah,2
556,smokeless tobacco,2
557,cigar,2
557,cigarette,2
557,e-cigarette,2
557,heated tobacco,2
557,hookah,2
557,smokeless tobacco,2
559,cigar,1
559,cigarette,1
559,e-cigarette,1
559,heated tobacco,2
559,hookah,2
559,smokeless tobacco,2
560,cigar,2
560,cigarette,2
560,e-cigarette,1
560,heated tobacco,2
560,hookah,2
560,smokeless tobacco,2
561,cigar,1
561,cigarette,1
561,e-cigarette,1
561,heated tobacco,2
561,hookah,1
561,smokeless tobacco,2
564,cigar,1
564,cigarette,1
564,e-cigarette,1
564,heated tobacco,2
564,hookah,2
564,smokeless tobacco,2
565,cigar,1
565,cigarette,2
565,e-cigarette,1
565,heated tobacco,2
565,hookah,2
565,smokeless tobacco,2
566,cigar,2
566,cigarette,2
566,e-cigarette,2
566,heated tobacco,2
566,hookah,2
566,smokeless tobacco,2
567,cigar,2
567,cigarette,2
567,e-cigarette,2
567,heated tobacco,2
567,hookah,2
567,smokeless tobacco,2
568,cigar,1
568,cigarette,1
568,e-cigarette,1
568,heated tobacco,3
568,hookah,1
568,smokeless tobacco,1
569,cigar,2
569,cigarette,2
569,e-cigarette,2
569,heated tobacco,3
569,hookah,2
569,smokeless tobacco,2
571,cigar,2
571,cigarette,2
571,e-cigarette,1
571,heated tobacco,2
571,hookah,2
571,smokeless tobacco,2
572,cigar,2
572,cigarette,2
572,e-cigarette,1
572,heated tobacco,3
572,hookah,1
572,smokeless tobacco,1
573,cigar,1
573,cigarette,2
573,e-cigarette,2
573,heated tobacco,3
573,hookah,1
573,smokeless tobacco,2
574,cigar,2
574,cigarette,2
574,e-cigarette,2
574,heated tobacco,2
574,hookah,2
574,smokeless tobacco,2
575,cigar,2
575,cigarette,2
575,e-cigarette,2
575,heated tobacco,2
575,hookah,2
575,smokeless tobacco,2
576,cigar,1
576,cigarette,1
576,e-cigarette,1
576,heated tobacco,3
576,hookah,2
576,smokeless tobacco,1
577,cigar,2
577,cigarette,2
577,e-cigarette,2
577,heated tobacco,2
577,hookah,2
577,smokeless tobacco,2
579,cigar,2
579,cigarette,2
579,e-cigarette,2
579,heated tobacco,2
579,hookah,2
579,smokeless tobacco,2
581,cigar,1
581,cigarette,1
581,e-cigarette,1
581,heated tobacco,2
581,hookah,1
581,smokeless tobacco,1
582,cigar,1
582,cigarette,2
582,e-cigarette,1
582,heated tobacco,2
582,hookah,2
582,smokeless tobacco,2
583,cigar,1
583,cigarette,1
583,e-cigarette,1
583,heated tobacco,2
583,hookah,2
583,smokeless tobacco,1
584,cigar,1
584,cigarette,1
584,e-cigarette,1
584,heated tobacco,.N
584,hookah,.N
584,smokeless tobacco,1
585,cigar,2
585,cigarette,2
585,e-cigarette,2
585,heated tobacco,2
585,hookah,2
585,smokeless tobacco,2
587,cigar,1
587,cigarette,1
587,e-cigarette,1
587,heated tobacco,3
587,hookah,2
587,smokeless tobacco,2
588,cigar,2
588,cigarette,1
588,e-cigarette,1
588,heated tobacco,2
588,hookah,1
588,smokeless tobacco,2
591,cigar,2
591,cigarette,1
591,e-cigarette,1
591,heated tobacco,2
591,hookah,2
591,smokeless tobacco,2
592,cigar,1
592,cigarette,2
592,e-cigarette,1
592,heated tobacco,2
592,hookah,1
592,smokeless tobacco,1
593,cigar,2
593,cigarette,2
593,e-cigarette,2
593,heated tobacco,2
593,hookah,2
593,smokeless tobacco,2
594,cigar,2
594,cigarette,2
594,e-cigarette,2
594,heated tobacco,2
594,hookah,2
594,smokeless tobacco,2
595,cigar,2
595,cigarette,2
595,e-cigarette,1
595,heated tobacco,2
595,hookah,2
595,smokeless tobacco,2
596,cigar,2
596,cigarette,2
596,e-cigarette,1
596,heated tobacco,2
596,hookah,2
596,smokeless tobacco,2
597,cigar,2
597,cigarette,2
597,e-cigarette,1
597,heated tobacco,2
597,hookah,2
597,smokeless tobacco,2
599,cigar,2
599,cigarette,2
599,e-cigarette,2
599,heated tobacco,2
599,hookah,2
599,smokeless tobacco,2
600,cigar,2
600,cigarette,2
600,e-cigarette,1
600,heated tobacco,2
600,hookah,2
600,smokeless tobacco,2
602,cigar,1
602,cigarette,1
602,e-cigarette,1
602,heated tobacco,2
602,hookah,2
602,smokeless tobacco,1
603,cigar,2
603,cigarette,2
603,e-cigarette,1
603,heated tobacco,3
603,hookah,1
603,smokeless tobacco,2
604,cigar,2
604,cigarette,1
604,e-cigarette,1
604,heated tobacco,2
604,hookah,2
604,smokeless tobacco,2
606,cigar,2
606,cigarette,2
606,e-cigarette,2
606,heated tobacco,2
606,hookah,2
606,smokeless tobacco,2
607,cigar,1
607,cigarette,2
607,e-cigarette,1
607,heated tobacco,2
607,hookah,2
607,smokeless tobacco,2
608,cigar,1
608,cigarette,1
608,e-cigarette,1
608,heated tobacco,3
608,hookah,1
608,smokeless tobacco,1
610,cigar,2
610,cigarette,2
610,e-cigarette,2
610,heated tobacco,2
610,hookah,2
610,smokeless tobacco,2
611,cigar,2
611,cigarette,2
611,e-cigarette,1
611,heated tobacco,3
611,hookah,2
611,smokeless tobacco,2
612,cigar,2
612,cigarette,2
612,e-cigarette,2
612,heated tobacco,3
612,hookah,2
612,smokeless tobacco,2
614,cigar,1
614,cigarette,1
614,e-cigarette,1
614,heated tobacco,1
614,hookah,2
614,smokeless tobacco,1
615,cigar,1
615,cigarette,2
615,e-cigarette,1
615,heated tobacco,2
615,hookah,2
615,smokeless tobacco,2
616,cigar,1
616,cigarette,2
616,e-cigarette,1
616,heated tobacco,2
616,hookah,2
616,smokeless tobacco,2
618,cigar,2
618,cigarette,2
618,e-cigarette,2
618,heated tobacco,2
618,hookah,2
618,smokeless tobacco,2
619,cigar,2
619,cigarette,2
619,e-cigarette,2
619,heated tobacco,3
619,hookah,2
619,smokeless tobacco,2
622,cigar,2
622,cigarette,2
622,e-cigarette,1
622,heated tobacco,3
622,hookah,2
622,smokeless tobacco,1
623,cigar,2
623,cigarette,2
623,e-cigarette,2
623,heated tobacco,2
623,hookah,2
623,smokeless tobacco,2
624,cigar,1
624,cigarette,1
624,e-cigarette,1
624,heated tobacco,2
624,hookah,2
624,smokeless tobacco,2
627,cigar,1
627,cigarette,2
627,e-cigarette,2
627,heated tobacco,2
627,hookah,2
627,smokeless tobacco,2
628,cigar,2
628,cigarette,2
628,e-cigarette,2
628,heated tobacco,2
628,hookah,2
628,smokeless tobacco,2
630,cigar,2
630,cigarette,2
630,e-cigarette,1
630,heated tobacco,2
630,hookah,2
630,smokeless tobacco,2
631,cigar,2
631,cigarette,2
631,e-cigarette,2
631,heated tobacco,2
631,hookah,2
631,smokeless tobacco,2
634,cigar,2
634,cigarette,2
634,e-cigarette,2
634,heated tobacco,2
634,hookah,2
634,smokeless tobacco,2
635,cigar,2
635,cigarette,2
635,e-cigarette,2
635,heated tobacco,3
635,hookah,2
635,smokeless tobacco,2
636,cigar,2
636,cigarette,1
636,e-cigarette,1
636,heated tobacco,2
636,hookah,2
636,smokeless tobacco,2
638,cigar,2
638,cigarette,2
638,e-cigarette,1
638,heated tobacco,2
638,hookah,2
638,smokeless tobacco,2
639,cigar,2
639,cigarette,2
639,e-cigarette,2
639,heated tobacco,2
639,hookah,2
639,smokeless tobacco,2
642,cigar,2
642,cigarette,2
642,e-cigarette,2
642,heated tobacco,2
642,hookah,2
642,smokeless tobacco,2
643,cigar,2
643,cigarette,2
643,e-cigarette,1
643,heated tobacco,2
643,hookah,1
643,smokeless tobacco,2
644,cigar,2
644,cigarette,1
644,e-cigarette,2
644,heated tobacco,2
644,hookah,2
644,smokeless tobacco,1
646,cigar,2
646,cigarette,2
646,e-cigarette,2
646,heated tobacco,2
646,hookah,2
646,smokeless tobacco,2
647,cigar,2
647,cigarette,2
647,e-cigarette,2
647,heated tobacco,2
647,hookah,2
647,smokeless tobacco,2
650,cigar,2
650,cigarette,2
650,e-cigarette,2
650,heated tobacco,2
650,hookah,2
650,smokeless tobacco,2
651,cigar,2
651,cigarette,2
651,e-cigarette,1
651,heated tobacco,2
651,hookah,2
651,smokeless tobacco,2
652,cigar,2
652,cigarette,2
652,e-cigarette,1
652,heated tobacco,2
652,hookah,2
652,smokeless tobacco,2
654,cigar,2
654,cigarette,1
654,e-cigarette,1
654,heated tobacco,2
654,hookah,2
654,smokeless tobacco,1
655,cigar,2
655,cigarette,2
655,e-cigarette,1
655,heated tobacco,2
655,hookah,2
655,smokeless tobacco,2
658,cigar,2
658,cigarette,2
658,e-cigarette,1
658,heated tobacco,2
658,hookah,2
658,smokeless tobacco,2
659,cigar,1
659,cigarette,1
659,e-cigarette,1
659,heated tobacco,2
659,hookah,2
659,smokeless tobacco,2
662,cigar,2
662,cigarette,2
662,e-cigarette,1
662,heated tobacco,2
662,hookah,2
662,smokeless tobacco,2
667,cigar,1
667,cigarette,1
667,e-cigarette,1
667,heated tobacco,.N
667,hookah,.N
667,smokeless tobacco,1
668,cigar,2
668,cigarette,2
668,e-cigarette,2
668,heated tobacco,2
668,hookah,2
668,smokeless tobacco,2
670,cigar,1
670,cigarette,1
670,e-cigarette,1
670,heated tobacco,2
670,hookah,2
670,smokeless tobacco,1
673,cigar,2
673,cigarette,1
673,e-cigarette,2
673,heated tobacco,3
673,hookah,2
673,smokeless tobacco,2
675,cigar,2
675,cigarette,1
675,e-cigarette,1
675,heated tobacco,2
675,hookah,2
675,smokeless tobacco,1
676,cigar,2
676,cigarette,2
676,e-cigarette,2
676,heated tobacco,2
676,hookah,2
676,smokeless tobacco,2
679,cigar,1
679,cigarette,2
679,e-cigarette,1
679,heated tobacco,2
679,hookah,2
679,smokeless tobacco,2
683,cigar,2
683,cigarette,2
683,e-cigarette,2
683,heated tobacco,2
683,hookah,2
683,smokeless tobacco,2
684,cigar,1
684,cigarette,2
684,e-cigarette,1
684,heated tobacco,3
684,hookah,2
684,smokeless tobacco,2
686,cigar,2
686,cigarette,2
686,e-cigarette,1
686,heated tobacco,2
686,hookah,2
686,smokeless tobacco,2
687,cigar,2
687,cigarette,1
687,e-cigarette,1
687,heated tobacco,3
687,hookah,2
687,smokeless tobacco,2
689,cigar,1
689,cigarette,1
689,e-cigarette,1
689,heated tobacco,2
689,hookah,2
689,smokeless tobacco,2
695,cigar,1
695,cigarette,2
695,e-cigarette,1
695,heated tobacco,2
695,hookah,2
695,smokeless tobacco,2
697,cigar,2
697,cigarette,2
697,e-cigarette,2
697,heated tobacco,2
697,hookah,2
697,smokeless tobacco,2
699,cigar,2
699,cigarette,1
699,e-cigarette,1
699,heated tobacco,2
699,hookah,1
699,smokeless tobacco,2
701,cigar,2
701,cigarette,2
701,e-cigarette,2
701,heated tobacco,2
701,hookah,2
701,smokeless tobacco,2
704,cigar,2
704,cigarette,2
704,e-cigarette,1
704,heated tobacco,2
704,hookah,2
704,smokeless tobacco,2
705,cigar,2
705,cigarette,2
705,e-cigarette,1
705,heated tobacco,2
705,hookah,2
705,smokeless tobacco,2
707,cigar,2
707,cigarette,2
707,e-cigarette,1
707,heated tobacco,2
707,hookah,2
707,smokeless tobacco,2
709,cigar,2
709,cigarette,2
709,e-cigarette,2
709,heated tobacco,2
709,hookah,2
709,smokeless tobacco,2
711,cigar,2
711,cigarette,2
711,e-cigarette,1
711,heated tobacco,2
711,hookah,2
711,smokeless tobacco,2
713,cigar,1
713,cigarette,2
713,e-cigarette,1
713,heated tobacco,2
713,hookah,2
713,smokeless tobacco,2
715,cigar,2
715,cigarette,2
715,e-cigarette,2
715,heated tobacco,3
715,hookah,2
715,smokeless tobacco,1
717,cigar,1
717,cigarette,1
717,e-cigarette,1
717,heated tobacco,2
717,hookah,2
717,smokeless tobacco,2
719,cigar,2
719,cigarette,2
719,e-cigarette,1
719,heated tobacco,2
719,hookah,2
719,smokeless tobacco,2
721,cigar,2
721,cigarette,1
721,e-cigarette,1
721,heated tobacco,3
721,hookah,2
721,smokeless tobacco,2
723,cigar,2
723,cigarette,2
723,e-cigarette,2
723,heated tobacco,2
723,hookah,2
723,smokeless tobacco,2
727,cigar,2
727,cigarette,2
727,e-cigarette,2
727,heated tobacco,2
727,hookah,2
727,smokeless tobacco,2
729,cigar,2
729,cigarette,2
729,e-cigarette,2
729,heated tobacco,2
729,hookah,2
729,smokeless tobacco,2
941,cigar,2
941,cigarette,2
941,e-cigarette,2
941,heated tobacco,3
941,hookah,2
941,smokeless tobacco,2
942,cigar,2
942,cigarette,2
942,e-cigarette,1
942,heated tobacco,2
942,hookah,2
942,smokeless tobacco,2
944,cigar,2
944,cigarette,2
944,e-cigarette,2
944,heated tobacco,2
944,hookah,2
944,smokeless tobacco,2
946,cigar,2
946,cigarette,2
946,e-cigarette,2
946,heated tobacco,2
946,hookah,2
946,smokeless tobacco,2
952,cigar,2
952,cigarette,2
952,e-cigarette,2
952,heated tobacco,2
952,hookah,2
